"Method","GroupBasedOn","Group","Process","bin1","bin2","bin3","bin4","bin5","bin6","bin7","bin8","bin9","bin10","bin11","bin12","bin13","bin14","bin15","bin16","bin17","bin18","bin19","bin20","bin21","bin22","bin23","bin24","bin25","bin26","bin27","bin28","bin29","bin30","bin31","bin32","bin33","bin34","bin35","bin36","bin37","bin38","bin39","bin40","bin41","bin42","bin43","bin44","bin45","bin46","bin47","bin48","bin49","bin50","bin51","bin52","bin53","bin54","bin55","bin56","bin57","bin58","bin59","bin60","bin61","bin62","bin63","bin64","bin65","bin66","bin67","bin68","bin69","bin70","bin71","bin72","bin73","bin74","bin75","bin76","bin77","bin78","bin79","bin80","bin81","bin82","bin83","bin84","bin85","bin86","bin87","bin88","bin89","bin90","bin91","bin92"
"CbMPDiCbraya","Management","Pre_vs_In","HoS",0.00121517406555915,0,0.000112479272777156,0.000350637861639392,0,1.97579728897913e-06,0.00135335174734775,0.000572277161179386,0.00160108035607229,0.00016933034697553,0.010921887161603,0.0432207994355847,0.0468356802771925,0.000222035398381548,2.96892441646391e-05,9.58759778590496e-05,2.347849651237e-05,0.000366821910326126,0.000188188855386236,0,3.23604744703784e-05,4.23744746686702e-07,4.4596778275474e-05,0.00920498586334908,0.00717284449213937,0.000249964085768679,0.000342915540205861,0.00422276305361599,5.79993493448275e-05,0,0.0403696944569669,0.00489310742028034,0.00793957088562498,0.00905429124916303,0.000153011053395978,0.000293857115551447,0.000111579383994234,0.00371556647595001,3.82676287398662e-05,0.0124967623442666,0.000151379885809597,0.00524920550690256,0.0517688477788051,0.0089584687037515,0.000580854114080373,0.0042869514730728,0.00783406485898654,0.000550318826702004,0.0633576466203294,0.00816543890885128,0,3.43135492000053e-05,3.23043492110244e-06,0.00012207083430525,1.91863621942298e-06,9.41300550112144e-05,0.033770926563557,0.00158200320134779,0.00100611708532687,0.0500849081755176,0,0.00376454675310504,0.00508603918610842,0.0577884831168473,0.00110207878571778,0.147671050902251,9.40127328748431e-05,3.89765139431854e-05,0.000137557351991997,7.04810634387413e-06,0.0125639289742302,4.73069894321102e-05,4.85929854232401e-06,0.000232531849363828,1.65551270935516e-05,0,0.000192984149253072,0.0165257251550182,0.216463899009102,6.38261587247531e-05,0.0788573704778108,0.0113953107243797,0.000668147567111015,0.000131760545003589,0,1.00107781456021e-05,0.00137986343312889,9.79661399632365e-05,4.2848289270975e-05,0,0.00027569431676223,6.1497594082823e-05
"CbMPDiCbraya","Management","Pre_vs_In","DL",0.00820783515751797,0.0601497358936739,0.00587322372901746,0.0190113233343958,0.0106100832126458,0.000799468044312893,0.00012858569263684,0.000675347536131416,0.000133734919122752,0.00270369227130605,0.240474636264909,0.00793011243039163,0.0150799265680767,0,0,0.0338896742562216,0.00254365416885406,0.00195727174696237,0.00246911117562951,7.81327433935076e-05,0,7.00921690961707e-06,0,0.0209996809533986,0.00859718190457675,0.000870104505447638,0.0105199682019947,0.000426297137410778,0.00698000774628849,0.00860322869769263,0,0.00250229723453965,0.00961948052813447,0.00263125800111139,0.0105657331940354,0.00132913019730818,0.000949029952137174,0.013133035430537,0.000742145689058125,0.0272892927273146,0.00212846592794744,0.0470599144487389,0,0.0007763694752145,0.0300828984686065,0.0112958786572639,0.0121343199620629,0.00294071725230229,0.0141447389522474,0.00376793219679615,0.000589956815056075,0.0007103351169342,0.000957317530818223,0.00513536588993537,0.00056500723862886,0.00462896104865478,0.054991225802812,0.0070848719877679,0.0029374924943385,0,0.0283929520285961,0.00336637777136296,0,0,0.009521342675116,0.0805625861039388,0.00537020533327629,0.000521212006692754,0.000412080879097894,0.000391039940338318,0,0.00095787821576653,0.000227984759652164,0.00106524636358419,0.000443637615570543,0.0112932024857223,0.0013623484774807,0,0.068343300622381,0.000722742881773882,0.0243117019767412,0.00034638596125038,0.00476891978321721,0.000256091057002075,0.000774857988766191,0.000673856619936562,0.00223514978536996,0.000410978837065883,0.00060137730128995,0.0109755805619974,0.000813540264970657,0.000465221972821587
"CbMPDiCbraya","Management","Pre_vs_In","HD",0.015433667273008,0.0148301934153421,0.0086682912236076,0.0441777584957573,0.00130467524941803,0.000102437871550883,0.0068581708645856,0.00604104140013606,0.00112241999440524,0.000845477825901809,0.171302982698234,0.00100955625361163,0.015303285829175,0.0290463210023265,0.0153467946088055,0.0188728234707958,0.000480944683397899,0.000965867674014139,0.00359460757639553,0.00532583586855622,0.00598532419271738,0.00126469815895893,0.00274368885795574,0.00372004240718649,0,0.00020536562855232,0.00338882411095189,0.00548450583167733,0,0.00538285585555801,0,0.0171587863298095,0.12875522840608,0.0220251624887466,0,0.000319358657115078,0.000168300915943109,0.00215876210552187,6.09106974481161e-05,0.00751258495236998,0.00859763510934961,0.0046117077398034,0,0.000783689594919037,0.0255902269158979,5.9953176635799e-05,0.00873226866659182,0.0003724103337286,0.0100405638435168,0.00267076298143069,0.000187104551855325,0.000646906753104747,0.0021700768511852,0.0140817764920226,0.00151023336386931,0.000347807430915775,0.127756771878111,0,0,0,0,0.0372646615188038,0.0078981224913785,0,0.0789595199354279,0,0.00194120264965673,0.000647674281940121,0.00086818502573417,2.2509592238046e-05,0,0.00583164545605751,0.00146883180139461,0.00363561590536251,0.00390909283034054,0,0.000647918807327022,0,0.0513929044938334,0.00967568834677414,0,0.00208371843876484,0.00328462539621001,0.00675897457755313,0.000450124722790614,4.38035462592796e-05,0.00767757777489285,0.000109758232240407,0,0,0.000268517765973902,3.18778504910154e-05
"CbMPDiCbraya","Management","Pre_vs_In","DR",0.00236989111023996,0.0121971864596731,0.00224215811924408,0.0520329065982593,0.0440113569330282,0.000494706648832083,0.000177961320486969,0.00125430060535886,0.000673045641435081,0.000294126978202615,0.0391053473558145,0.0146947530924517,0.0562696286823717,0.00158837548453804,8.81327867635756e-05,0.00350708365280978,0.00777223864666236,0.0013151059970786,0.00167232371587773,0.00306822595735199,0.00271169407578421,0.000485582162429729,0.000854912438198509,0.0281981297176224,0.00710696662740618,0.00125789604846462,0.00191248147376849,0.00214668220404818,0.00514621244212826,0.0167551560763877,0.00461144855186166,0.0477176401590956,0.0136919213841135,0.0687790188274327,0.0104787606583471,0.000666919359248552,0.000443194131344915,0.0100840786255529,0.000895322084074526,0.0238492826226315,0.00150527951512294,0.0270143233597508,0.00575242773574963,7.9334565614625e-05,0.00903454751781623,0.00141838740854979,0.013502687333604,0.00155190063884343,0.0123832820642793,0.00539378369261052,0.000348697156785212,0.000307651422394078,0.000347051573330635,0.0262858860167061,0.000477180475894124,0.0106872015586746,0.0278001930891881,0.00318293314851704,0.0222296797790643,0,0.0920983112791651,0.0192441321227259,0.00769038863415758,0,0.014307007150735,0.00507343042493165,0.00463208253907656,0.000596173076328409,0.00164604133303436,0.00078465398951863,0,0.00063966464429383,0.000612445364409987,0.000565723281950529,0.00129530715752394,0.0120456583000641,0.00105406276916376,0.0009834168111542,0.0981306654497696,0.00225022162301108,0.0490149418074716,0.000607750269642712,0.003887807951298,0.00832389947985302,0.000444883567976342,0.000580204943698719,0.00384074421719645,0.000204967979730389,0.000500516249335513,0.00625868431475793,0.00047510913098579,0.000286520628122413
"CbMPDiCbraya","Management","Pre_vs_Post","HeS",0.0273131882553755,0.0509816699338547,0,0,0,0,6.43471334464935e-05,0,0.000324175911613654,0.000894891988357592,0,0,0,0,0,0.0121517694611008,0,0.00282546823265592,0.000669626448190372,0,7.61032351767423e-05,0.000193749976929932,8.87871077061993e-05,0,0.00490319347494669,0,0,0.00079788657416254,0.000486420658511566,0,0,0,0,0,0.00871959592062528,0.00080620986931817,0,0.0172401336453996,0.00254313794788739,0.313245408066227,0,0,0.167334052398269,0.00581576560560523,0.116552255844259,0.000451732948448341,0,0.00797574753674653,0.130010992709735,0,2.29311920424423e-05,0,0,0,0.00141434376936838,0.0246707290797653,0,0.00102932896851133,0,0.0726968261890937,0,0,0,0,0,0,0.00378479368828434,0.00184538906988125,0,0.000149351531396193,0,0.000327272700481446,0.000411867365840272,0,0,0,0.00031179674405288,0,0,0,0,0.000710108862120935,0.000281370744847165,0,0.000528557611018338,0.000513444028428875,0,0.000167983930285889,5.78366775617843e-05,0.018609756962471,0,0
"CbMPDiCbraya","Management","Pre_vs_Post","HoS",0.000850364457726938,0,0.00058574757122087,0,0,3.37634202322923e-06,0.00668238752490579,0.000707625638781452,0.00203909888597495,0,0.000665682552244593,0.0641686450789705,0.0812281450575859,0.00518554113254063,0.000560613254526977,0.000354164260594803,0,0.000281826242121408,4.33310337543819e-05,0,0.000292384040766604,2.39952847477179e-05,0.00032906292696598,0.0128470141596674,0.00802043273936422,1.63172182527414e-05,0.00159644771359679,0.00854365312428414,0,0,0.0857451857316386,0.0102828778425574,0.0120020362486232,0.0787862350502557,0,2.2647447823615e-06,4.14435503653864e-05,0.00133401475009393,0.00015980361781621,0.000114329981614971,0.000518874394307207,0.00154370424083852,0.0294907928982029,0.00891534656838084,8.26974030127717e-05,0.00133326637781109,0.0257143342012045,0.0045952892842439,0.0118230488633198,0.0139816884683453,5.1086802933314e-05,1.08370204344348e-05,1.5318578731643e-06,0.00486623650766087,2.73350423774064e-06,0.00517533395195334,0.101583947728489,0.000534627924791989,0.000431048085872238,0.0398177041108647,0,0,0.000459274800973337,0.0673683903448068,0.00382666238198695,0.0994724361703661,0,5.38761870988532e-05,1.54157204213483e-05,0.000204531487529342,0.0483070404982754,5.32304984495329e-06,3.12605299033882e-05,0.000503421996928887,0.000686632062987642,0.000104131729731982,0.000712083662397754,0.0154335861940091,0.0370139176932841,0.00258295953089162,0.0790310935799219,0.00724887326927364,7.07714763983055e-05,0.00249047827867456,4.71127806889779e-06,1.04942425493684e-05,0.000157529626355966,8.46787105886606e-05,4.50474700699363e-05,0,1.80187944634904e-05,8.91812790540724e-05
"CbMPDiCbraya","Management","Pre_vs_Post","DL",0.00951794762196404,0.0270618229753293,0.0108534967770882,0.0232755956482506,0.000558226831903409,0.000183553600539611,0.0024709569989242,0.0050336497189596,0.000249807048937776,0,0.114869224552024,0.00297551951603732,0.0591165463895948,0.00351434001923769,0.0024524823965757,0.0219950173731171,0.00173260409091592,0.00123776818396556,0.00276551319728781,0.00439246085508607,0.00291193717753543,0.000759512524985562,0.000489347856786606,0,0.00504434804964265,0.000135808334831622,0.00646226566550278,0.000731713624060081,0.00416998065178368,0.00342117175139018,0,0.00899438683901136,0.014728739074984,0.0486261247511584,0.00413975496117303,0.000205496782543283,3.97743331071862e-06,0.00746214675708906,0.00119853555884546,0.00854536963956628,0.00387639455956802,0.0338850033333299,0.00898047568587689,0,0.0193180986723824,0.001652806054958,0.0140562631843017,0.00343600753544772,0,0.00371144992173298,0.000388964718349205,0.000256390098789059,0.00048180371486293,0.0141054795378907,0.000476917721968312,0.0230335573763701,0.0563715276250949,0.00689032699444186,0.00167926189896682,0.0113590396134056,0.0191678342174746,0.0254193963186398,0.00975812008671561,0,0.0248196915733475,0.101206507891797,0.00545667149984765,0.00034006431372834,0.000560373535091139,0.000151963718571275,0,0.00165993129930559,0.000669741792426398,0.000354239829254067,0.000755226994211192,0.00665447350267693,0.000649465350244833,0.00633321860271924,0.110845146021292,0.00552251212928009,0.0283531002844771,0.000514792070559379,0.00255494383393222,0.0100956674896644,6.90688644235708e-05,0.000101822209053165,0.0151004195607315,5.69099335198146e-05,0.00017817334632999,0.00622889278188455,7.5327488034139e-05,9.93839830905953e-05
"CbMPDiCbraya","Management","Pre_vs_Post","HD",0.027764174165468,0.0272245310220455,0.00359400880916635,0.00737575938223776,0,0.00102391532082011,0.00535586392116686,0.00547775260010077,0.00522692989633857,0.0128112443248589,0.160729044780556,0.0322931965467771,0.0606926385969703,0.0232954607966096,0.00655278791500939,0.0137061558161335,0,0.000168927929430027,0.00129314691841921,0,0,3.85360526872627e-05,0.000653848448451295,0.00190973542005888,0,0.000217049122792128,0.00175561311391061,0.00738456262244208,0,0,0.00948589745251967,0,0.117337325870064,0.0248961657431284,0,0.00360682932019499,0.00494427296441431,0,0.000113981623505547,0.0126739776146596,0.0099726453057187,0,0,0,0,0.00113355815516093,0.0340433320541326,0.0004092839068814,0.00725232543877116,0.00392299365152118,0.000487221744323733,0.00194207538674256,0.00363908136919766,0.00361326545642409,0.00182076130022551,0.00159560162501523,0.0992955781309073,0,0.02527061496555,0,0,0.00714270636444819,0.0100919604687869,0,0.144306987684617,0,0,0,0.00087026065721775,0.000514809984013723,0.0283949345504096,0.00388575839454362,0.000999843287736298,0.000997928943868652,0.0063921483738804,0,0.00019767415833185,0,0,0.00282804562882756,0,0.00959739675866281,0.000597507105179115,0,0.000955794293046062,0.000414347203960921,0.00564854308294856,0.000266803631182693,0,0,0.00173722547418206,0.000157651352647828
"CbMPDiCbraya","Management","Pre_vs_Post","DR",0.00182284949980067,0.0233858700377496,0.0035748801398701,0.0238805937537848,0.0195082218149759,0.000452094162242588,0.000899827806141521,0.00115583651835004,0.00040466498086555,0.000223028278766113,0.0376341490264029,0.000572419480766896,0.0480711478404379,0.000532775303283721,0.000849358480429963,0.00733276904186242,0.0070413604937283,0.00111415834649245,0.00086670806548539,0.00230414206378955,0.00113190702973944,0.000280214945938419,0.000564528392074614,0.0125608348872624,0.00719927787894667,0.00123112788606403,0.00231037600144464,0.000943896474429865,0.00350906560296893,0.00990573745002654,0.00267228700196819,0.0359751282684812,0.00470149993860297,0.0533844599706433,0.00772387344889693,0.000821131949396836,4.41064029536736e-05,0.00949109082540295,0.000327964466064035,0.0167137571325329,0.00128752445880162,0.0280590390386964,0.0134301599296842,0,0.00694825548508199,0.000500408631052589,0.0100653722556998,0.00111428720971879,0.0282844137913461,0.00566240466750501,0.000169152066928799,0.000206569272517224,0.00030457892711894,0.00731687465071649,0.000437238457224657,0.0126344827174976,0.0238644852146481,0.00248377103116563,0.0243147947665595,0.0106339675805257,0.137372335346876,0.017396307147882,0.00573214389803112,0,0.0113766839467236,0.0724017594774438,0.00359938015394091,0.000282879458602864,0.000844351112669314,0.000263866824833458,0.000694676490488703,0.000656750458146437,0.00042860446633612,0.000496759564463246,0.0006782271736452,0.0147739387800953,0.00059483979738661,0.00807924954170592,0.144281715622762,0.003608321353148,0.0212598707630758,0.000884193152679591,0.00318016932355091,0.00707104043366484,0.000329648267702023,0.000385622137066202,0.0051492975637435,0.000348808515535558,0.000355516456832773,0.00620376007411819,0.000272425527689968,0.000159955927605901
"CbMPDiCbraya","Management","In_vs_Post","HeS",0,0.034957420425539,0.0379187691968296,0,0,0,0.00237608402412652,0,0.00213197136023024,0.000446473020745494,0,0,0,0.0136063409482868,0,0.00135035961356851,0,0.00138854942027375,0.00395036537190366,0.00296030543216749,0,0.000374882433948807,0.000145071384083351,0,0.00189736822401062,0,0,0.0072105755966619,0.00139826114037521,0,0,0,0,0,0.00560607665303886,0.000804840915280184,0.000202286572201297,0.00107980221934216,0.00230453645379492,0.120135451892665,0,0,0.0543248707101325,0.00133624248918703,0.0339590123694081,9.00691551869191e-05,0,0.00349349005537242,0.366503013216499,0,0.000231153169682783,0,0.00071425863901271,0,0.00369798623397533,0.0270678288035699,0,0.00039579943476304,0.00063334553249877,0.030355187934542,0.00271760422179458,0,0.00370855975035304,0,0.0970901852259605,0.0797386618712262,0.000651221452967388,0.000418169430473437,0.000123511880351587,0.00215445440815312,0,0.000819082011621762,0.00090001459467548,0.00139702331891251,0.00174155824392114,0,0.00081740817823506,0,0,0.0115894347843245,0,0.0134928426533517,0.00249653515068225,0,0.00447338618177073,0,0.00896677222502975,0,0.00165552437329108,0,0,0
"CbMPDiCbraya","Management","In_vs_Post","HoS",0.00367809302343483,0.00175527514578379,0.00376540521932512,0.00446288446316186,1.08495637176924e-06,4.12505369260586e-06,0.00571400903509926,0.000140332689410716,0.00274197275919187,0.000156694454835085,0.0516205538381279,0.0982685628018448,0.13499755319674,0.00239376340210428,0.000377159304137145,0.000979854305186357,2.94529820158044e-05,4.91186822492921e-05,0.000576873625511708,1.24637673145648e-06,6.36059654094246e-05,9.60389046987898e-05,5.86814750039348e-05,0.0160772776140271,0.00119997474225398,2.34605523636649e-05,0.000525233895475019,0.0100400990245924,6.28512436897965e-05,0.000262999431005401,0.0882635593283457,0.00612162700422931,0.0189836352432459,0.0158451445084455,1.05632936775178e-05,7.94827568020801e-05,0.000187192926005828,0.000881256969783113,3.26602639095854e-05,0.00567729808278025,0.000391924896041049,0.00386767016959733,0.0136267810281792,0.00678026445393483,0.000203117348883914,0.00589852287278517,0.0393094748722161,0.00171864481897157,0.0190189442353982,0.0183458042113906,3.00512376630635e-05,7.52380279176273e-05,0.000116781598738187,0.00123008430766827,7.0542169203439e-07,0.00384561301659315,0.13072135931054,0.000197296893101797,8.3589939076313e-05,0.0198115953651061,9.03071121900291e-05,0.00391337874588964,0.00242834971066363,0.110631999582813,0.00708504699719637,0.0192564216013112,0.000186778319769101,2.64287714687937e-05,4.53125578986689e-05,7.92717554202853e-05,0.0480026700482932,5.9573114353261e-06,0,0.000448166058508245,0.00013744088115468,0.00062543578392517,0.00115395198944817,0.00667412331683778,0.0250354616322259,0.00196128323309438,0.0217654341749201,0.00734585605340727,0.00018970237320297,0.00109604512676709,1.01023000460129e-05,5.87789335139682e-05,0.000219781140554343,1.36019708276815e-05,1.25951979490536e-05,8.86982468009117e-06,2.40591349673235e-06,8.91901489722491e-06
"CbMPDiCbraya","Management","In_vs_Post","DL",0.0073000200793547,0.0194988808814604,0.00258979670313296,0.0104928109180093,0.00961811653340573,0.00039852136536556,0.0040553999215645,0.00705380939105715,0.000118414860595434,0.00302311404048363,0.255765750373124,0.0169176291742845,0.0574190246879192,0.00574593965946986,0.00267962186384618,0,0,0.000470493366684927,0.00113159436384791,0.00494283827640307,0.00279839976308578,0.000543008399744108,0.000696779327663866,0.00236271989748415,0,0.000858082502892,8.72831551963334e-05,0.00147245001376999,0,0.00280004523203861,0.0132070011607775,0.00903463144088148,0.0189267063306047,0.108905305344982,0.0021032462011404,0.0020796910950261,0.000790336505958298,0.00287616650766404,0.000797299698164272,0.00254334979487015,0.00510742978280774,0,0,0.000159279602789015,0.00149879985432018,0.0103954974554652,0.00789001398917828,0.0038486840309386,0.0345832365371846,0.000695103911971163,0.000411025129946026,0.000789793714339534,0.00102743967171549,0.0149281258428032,0.000772823527866882,0.0287103950247812,0.0748999915506575,4.56099022231452e-05,0.0018645047661132,0,0.0265272747781132,0.0151396374883886,0.0117215165591727,0.00127229713694536,0.0217152832113962,0,9.16520831076357e-05,3.57655069465658e-05,0.00022916247876408,0.000309906395433781,0.00209887261737468,0.000936390177907092,0.000803050442905785,0.00138265883601191,0.00118709406732036,0.0012804654344608,0.00119528444741899,0.00368599053354227,0.102080867025767,0.00526462886718786,0,0.00132034072865026,0.00250830584422704,0.0105788098183312,0.000292775712779636,0.000410482891709527,0.0164513119693365,0.00036456375682224,0.000258223659345692,0,0.000924986393774196,0.000200368009805216
"CbMPDiCbraya","Management","In_vs_Post","HD",0.0173104157613186,0.0400135264921588,0.00725359508219395,0.0113673571580033,0.0111208942631759,0.000215937200129898,0.00131224033057997,0.00246439323259442,0.000571193381048368,0.000680061352655493,0.171111852388355,0.00121715573982509,0.0140575079478179,0.0185009649808958,0.00568161248439983,0.025665634775303,0.00841579089460247,0.00772227844202775,0.00499872175045235,0.00291333121328749,0.00531190895462883,0.000682062709278322,0.000975506945735822,0.022045184470906,0.00761281725516497,0.000494065258179597,0.00763870370255649,0.000229651664818419,0.00415717825782265,0.00549256295751886,0,0.0130005207578431,0.0403808462106782,0.026920674836794,0.012609369661734,0.000233648677325237,0.000556238155691127,0.00495415720673094,0.00014923586943979,0.00647084344163924,0.00235410817756092,0.0572566458447452,0.00091810845323712,0.000148466307532614,0.0446647157945943,0.000206739569830494,0.0064346174979427,0.000159811950824094,0.00981362085284953,2.6896767959493e-05,0.000229682309463119,0.000648876503122364,0.00168672522625546,0.00718714529165653,0.001318093254704,0.014963712181113,0.0436154234990128,0.0126887632593689,0.0134245906645772,0.037731127488676,0.0128132665589211,0.0228567959418915,0.00530625272265534,0,0.0317796964242316,0.0366097634742547,0.00607201785523174,0.00184639769892442,0.00134153239853283,6.95230513128602e-05,0.00516358439193103,0.00582110719272114,0.00069937938847119,0.00188563971129689,0.00257569921973962,0.00157297801754678,0.00115599978660502,0.0183408617251582,0.0397234407438507,0.0039427122194168,0.0102675475727542,0.00433951984138185,0.0038713297306986,0.00470231462953012,0.000685920818620101,0.00053459262600144,0.00249285272631044,0.00047080308907887,0.000515689724064572,0.00378019722499433,0.000634294711818493,0.000140776021717142
"CbMPDiCbraya","Management","In_vs_Post","DR",0.0007091011227161,0.00418105154873879,0.00392973364528657,0.0244914197131133,0.0163121562978631,0.000750585038068699,0.00173468964179717,0.0031683587857931,0.00053359341075274,0.000257485668354119,0.108225422538442,0.00490500973516872,0.0799385945156839,0.00160263892752709,0.00119778903362233,0.00291501395117905,0.00491489456699907,0.00092855175474495,0.00144629845248288,0.00251056255082483,0.000568350048193813,0.000386249742937871,0.00109449720182127,0.0106986490184602,0.00421725713054036,0.000894705339949383,0.00288209962460363,0.00150157965988316,0.00411094603265908,0.0107215006932138,0.00818590794786428,0.0512834716265138,0.00633789477022776,0.0360144760809245,0.00499261453212198,0.00115048520413264,0.000622077341243437,0.0067457965032375,0.000823589125701455,0.0171414956979799,0.00233774785066456,0.0270546231838254,1.14344494676645e-05,0.00021637729248145,0.0106382946273301,0.00247615105005426,0.0166344911084683,0.00327392894061245,0.00593631857035099,0.00158895490149603,0.000259754889218881,0.000180668536053908,0.000107814254526604,0.00892606178056318,0.000303577966170289,0.023355585760085,0.0371789721188788,0.0032756779373822,0.0127670179109222,0.00802376546760764,0.037225783273699,0.0233513588627457,0.0137968430302924,0.0268363157601592,0.0320451188375462,0.0265998105932264,0.00377328374428108,0.000610755776973296,0.00149012696449038,0.000642621708203591,0.00456636197366503,0.000286486891051826,0.000681510339795678,0.000924192158717787,0.00111248269606859,0.00348608076830791,0.000884985624957224,0.00865830600869241,0.165747709840457,0.00481264637079618,0.0204986251718834,0.00196711276940986,0.0030116983102572,0.00736426105294885,0.000299655134811833,0.000299775150302708,0.00783301204767887,0.000196222432205812,0.000206883820247381,0.000730173599385607,0.00023602090003447,0.000249965569178283
